energy,jerk,torque_changes,vfe,kld,bs,un,ig,vfe_squared
28.43057130404548,3457.7782202628646,18635.390800049176,323.56866776943207,66.58081710338593,51.673452258110046,166.528550863266,118.25426936149597,104696.68276208511
45.82726683527423,5563.018075659145,58895.34150497183,317.0561857223511,52.40216651558876,43.86300481110811,168.4704166650772,96.26517132669687,100524.62490480598
21.950163181665705,2162.717804826744,17487.19109309886,309.7714812755585,50.755156710743904,42.32294997572899,167.7497557401657,93.07810668647289,95958.37061165368
28.773129313214337,3344.095333287676,16842.264075799612,320.0013768672943,65.04364010691643,54.346750631928444,168.2236694097519,119.39039073884487,102400.88119696412
53.87479178200449,5875.042903453185,41980.241614550105,325.84781658649445,66.3255902081728,54.86600050330162,167.49277877807617,121.19159071147442,106176.79957418573
84.88423680573987,7331.920240946431,36508.8719797888,385.8046419620514,79.50111883878708,64.90039725601673,171.81626164913177,144.4015160948038,148845.22175946666
36.24041117820539,3243.4704588613095,28359.627140180542,328.0710562467575,58.35106880962849,47.83853334188461,169.747802734375,106.1896021515131,107630.61794686313
52.71533584712517,8120.541710554061,52692.04558903146,346.09084951877594,74.83606547117233,60.08333111554384,168.49998879432678,134.91939658671618,119778.87612062802
48.67607694359954,5320.783308639465,39046.63621760864,331.8412033319473,57.369271859526634,50.355971306562424,170.4672909975052,107.72524316608906,110118.5842287948
41.17417017300688,4393.492445719807,31086.7121830554,338.27902686595917,73.7223142683506,63.43973133713007,168.87585055828094,137.16204560548067,114432.70001738032
62.88422441769558,5150.631249574995,32836.07304583466,323.2517509460449,72.65907540917397,58.413033947348595,166.65690970420837,131.07210935652256,104491.69448968385
59.92719038755225,6749.18231994751,38215.1600768089,355.0475344657898,75.77780872583389,63.767040729522705,169.95660376548767,139.5448494553566,126058.7517302362
70.14114778149457,12375.657890704753,39819.21611392055,413.7294775247574,87.73000046610832,74.61718145012856,175.30581951141357,162.34718191623688,171172.08057290872
32.18757910059321,3670.1709346640323,20958.9464540235,352.69213128089905,70.62020152807236,60.17033736407757,170.1817922592163,130.79053889214993,124391.73946746293
121.46505204828208,12576.160468995358,83688.50468244612,366.51663863658905,62.8933659940958,54.09529207646847,172.00565612316132,116.98865807056427,134334.446397464
60.68952228242538,4893.117738477634,43594.142655943324,351.958660364151,66.85986837744713,56.88039208948612,171.3830634355545,123.74026046693325,123874.89860532779
76.5841461145766,11322.29616430486,61262.263021894134,378.8700124025345,76.10309898853302,62.4884282797575,171.34632790088654,138.59152726829052,143542.48629789663
85.2043964424213,17658.568404301248,107658.05192970576,358.8582834005356,67.28614286333323,55.580211862921715,171.77339816093445,122.86635472625494,128779.2675651791
46.2888832169209,3391.132823693468,24612.777925343144,305.94652140140533,68.68011170625687,53.4387541487813,164.09050178527832,122.11886585503817,93603.27395762058
75.90683252523289,6335.166368659353,38521.77975789765,367.4794340133667,66.41785937547684,58.65967379510403,173.4846134185791,125.07753317058086,135041.13442278432
57.00728919730753,10703.184423488869,72867.88864681734,331.9790470600128,70.63017529249191,57.47174854576588,167.04733979701996,128.1019238382578,110210.0876868742
130.8153991937738,17729.49147812533,110368.4562359323,411.5190255641937,76.07063290476799,67.31005312502384,176.5759357213974,143.38068602979183,169347.90840130352
75.99128429769333,14236.299627864104,48383.54502230775,379.63805544376373,75.90965436398983,65.37478293478489,173.044025182724,141.28443729877472,144125.05314112222
161.74307987468822,17766.97418275833,73175.93726055954,456.96226596832275,78.07033954560757,71.4556086063385,180.53907132148743,149.52594815194607,208814.51251890414
67.38712816111104,5646.262137559412,60950.74499773268,335.78921461105347,73.94846154749393,57.24141374230385,166.8226511478424,131.18987528979778,112754.39664910812
42.56180005980247,5414.512077350151,48662.72936684374,343.9684588909149,73.35056145489216,61.661812856793404,169.83249247074127,135.01237431168556,118314.30071179103
60.504196663230786,5994.665475507801,41263.08808776573,346.8519939184189,61.75002659857273,50.58775146305561,170.32309889793396,112.33777806162834,120306.30568518289
134.50652112086073,9913.405148807615,67473.7238505463,330.2130057811737,61.74106679856777,49.45337878167629,167.45753419399261,111.19444558024406,109040.62918703746
16.140813983883113,2463.514616004597,4949.796182815598,302.1047570705414,73.90325371921062,56.31433015316725,163.5569807291031,130.21758387237787,91267.28424465083
115.89523775908647,12064.440421097099,117773.2908603251,373.5197614431381,68.90941247344017,56.11269699037075,172.38341104984283,125.02210946381092,139517.01218853882
61.982958847843236,10286.991466507388,37473.40481436449,366.9853262901306,63.10983210802078,53.39803457260132,173.14443480968475,116.5078666806221,134678.22971227363
52.33006784563463,3942.0456616934284,32939.392514863954,332.22670018672943,70.97057455778122,57.995348766446114,167.40984404087067,128.96592332422733,110374.58031696301
